title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Volkswagen Polo Polo 1.2i 5Dr,http://www.carzone.ie/search/Volkswagen/Polo/Polo-1.2/39713915190548400/advert?channel=CARS,"10,950",2010,Dublin,"37,903",1.2,Petrol,Manual,Silver,2,,Hatchback
Volkswagen Polo 1.4 SEL 85BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/1.4-SEL-/43313944402875690/advert?channel=CARS,"10,950",2010,Cork,"11,500",1.3,Petrol,Manual,Silver,1,"September, 2014",Hatchback
Volkswagen Polo 1.2 5DR TRENDLINE LOW MILAGE,http://www.carzone.ie/search/Volkswagen/Polo/1.2-5DR-/43413932433155440/advert?channel=CARS,"10,950",2010,Wicklow,"15,534",1.2,Petrol,Manual,Black,1,"May, 2016",Hatchback
Volkswagen Polo TRENDLINE,http://www.carzone.ie/search/Volkswagen/Polo/TRENDLIN/44013934198890100/advert?channel=CARS,"10,950",2010,Wicklow,"19,092",1.2,Petrol,Manual,Pepper Grey,2,,Hatchback
Volkswagen Polo TRENDLINE,http://www.carzone.ie/search/Volkswagen/Polo/TRENDLIN/38013891196454080/advert?channel=CARS,"10,950",2010,Wicklow,"21,779",1.2,Petrol,Manual,Red,2,,Hatchback
Volkswagen Polo Trendline Low Mileage Volkswagen Dealer Cash Price - Trade Ins Accepted,http://www.carzone.ie/search/Volkswagen/Polo/Trendlin/43613957538792080/advert?channel=CARS,"10,950",2010,Westmeath,"28,458",1.2,Petrol,Manual,Red,2,,Hatchback
Volkswagen Polo CL 1.2 CALL JOHN ON 0876003905,http://www.carzone.ie/search/Volkswagen/Polo/CL-1.2-C/38813906461695520/advert?channel=CARS,"10,950",2010,Cork,"34,797",1.1,Petrol,Manual,Black,1,"March, 2014",Hatchback
Volkswagen Polo 1.2 Trendline -1 Lady Owner- 5dr - Full Service History - www.olearyslissarda.ie,http://www.carzone.ie/search/Volkswagen/Polo/1.2-Tren/43313953218155890/advert?channel=CARS,"10,950",2010,Cork,"36,660",1.2,Petrol,Manual,Pepper Grey,1,,Hatchback
Volkswagen Polo 1.2 5 Dr **Spotless Condition**,http://www.carzone.ie/search/Volkswagen/Polo/1.2-5-Dr/36513867663181950/advert?channel=CARS,"10,950",2010,Cork,"37,282",1.1,Petrol,Manual,Metallic Black,2,"May, 2016",Hatchback
Volkswagen Polo Polo 1.2i 5Dr,http://www.carzone.ie/search/Volkswagen/Polo/Polo-1.2/39113915190543590/advert?channel=CARS,"10,950",2010,Dublin,"37,601",1.2,Petrol,Manual,Red,1,,Hatchback
"Volkswagen Polo 1.2, Trendline, 5 Door","http://www.carzone.ie/search/Volkswagen/Polo/1.2,-Tre/38513911735766120/advert?channel=CARS","10,495",2010,Donegal,"17,169",1.2,Petrol,Manual,Flash Red,2,,Hatchback
"Volkswagen Polo 1.2, Trendline, 5 Door","http://www.carzone.ie/search/Volkswagen/Polo/1.2,-Tre/37613841751906190/advert?channel=CARS","10,495",2010,Donegal,"29,056",1.2,Petrol,Manual,Flash Red,2,,Hatchback
Volkswagen Polo 1.2 Trendline 60bhp,http://www.carzone.ie/search/Volkswagen/Polo/1.2-Tren/37013869399163300/advert?channel=CARS,"10,500",2010,Limerick,"24,854",1.2,Petrol,Manual,Deep Black Metallic,1,,Hatchback
Volkswagen Polo Trendline,http://www.carzone.ie/search/Volkswagen/Polo/Trendlin/43713957633801060/advert?channel=CARS,"10,500",2010,Kildare,"26,718",1.2,Petrol,Manual,Black,1,,Hatchback
Volkswagen Polo POLO TL 1.2 MANUAL 5SPEED 5DR 60 BHP 60BHP,http://www.carzone.ie/search/Volkswagen/Polo/POLO-TL-/201405221419925/advert?channel=CARS,"10,500",2010,Roscommon,"28,583",1.2,Petrol,Manual,Silver,2,"February, 2014",Hatchback
Volkswagen Polo TL 1.2*LIKE NEW*,http://www.carzone.ie/search/Volkswagen/Polo/TL-1.2*L/44813953275620590/advert?channel=CARS,"10,500",2010,Galway,"40,389",1.2,Petrol,Manual,Brown,2,,Hatchback
Volkswagen Polo TL 1.2 *SPOTLESS CAR!!*,http://www.carzone.ie/search/Volkswagen/Polo/TL-1.2-*/38513916186615830/advert?channel=CARS,"10,500",2010,Galway,"41,632",1.2,Petrol,Manual,Silver,2,"January, 2014",Hatchback
Volkswagen Polo 1.2 5dr United 1 OWNER,http://www.carzone.ie/search/Volkswagen/Polo/1.2-5dr-/43813936894996240/advert?channel=CARS,"10,500",2010,Cork,"49,336",1.2,Petrol,Manual,Red,1,,Hatchback
Volkswagen Polo POLO SE TDI 75,http://www.carzone.ie/search/Volkswagen/Polo/POLO-SE-/201413222639385/advert?channel=CARS,"10,500",2010,Dublin,"72,000",1.6,Diesel,Manual,Yellow,2,,Hatchback
Volkswagen Polo COMFORTLINE 1.2 MANUAL...5 DOOR..FULL SERVICE HISTORY,http://www.carzone.ie/search/Volkswagen/Polo/COMFORTL/42713939486719010/advert?channel=CARS,"10,750",2010,Dublin,"31,069",1.2,Petrol,Manual,Black,2,"February, 2016",Hatchback
Volkswagen Polo TL 1.2 MANUAL  5DR 60 BHP,http://www.carzone.ie/search/Volkswagen/Polo/TL-1.2-M/42713948936425880/advert?channel=CARS,"9,950",2010,Cork,"16,001",1.1,Petrol,Manual,Black,1,,Hatchback
Volkswagen Polo 1.2 Trendline 3Dr,http://www.carzone.ie/search/Volkswagen/Polo/1.2-Tren/43313941215229930/advert?channel=CARS,"9,950",2010,Kildare,"44,738",1.2,Petrol,Manual,Red,3,,Hatchback
Volkswagen Polo TRENDLINE 1.2 60BHP 5DR **MASSIVE NEW & USED CAR SALE END SAT @ 4PM**,http://www.carzone.ie/search/Volkswagen/Polo/TRENDLIN/38213927189791150/advert?channel=CARS,"9,950",2010,Dublin,"45,980",1.2,Petrol,Manual,Red,2,,Hatchback
Volkswagen Polo CL 1.2 PET.,http://www.carzone.ie/search/Volkswagen/Polo/CL-1.2-P/37213843642249120/advert?channel=CARS,"10,000",2010,Galway,"59,030",1.2,Petrol,Manual,Black,2,"February, 2014",Hatchback
Volkswagen Polo 1.6 TDI,http://www.carzone.ie/search/Volkswagen/Polo/1.6-TDI/38313924694974390/advert?channel=CARS,"10,400",2010,Kildare,"70,214",1.6,Diesel,Manual,Red,1,,Hatchback
Volkswagen Polo Trendline 1.2,http://www.carzone.ie/search/Volkswagen/Polo/Trendlin/38713915126288970/advert?channel=CARS,"10,450",2010,Dublin,"13,726",1.1,Petrol,Manual,Red,2,"May, 2016",Hatchback
Volkswagen Polo Trendline 1.3,http://www.carzone.ie/search/Volkswagen/Polo/Trendlin/43213956638927280/advert?channel=CARS,"10,450",2010,Dublin,"30,447",1.1,Petrol,Manual,White,2,"January, 2016",Hatchback
Volkswagen Polo TL 1.2 MANUAL 5SPEED 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/TL-1.2-M/38613904727543720/advert?channel=CARS,"10,450",2010,Kildare,"56,545",1.1,Petrol,Manual,Metallic Black,2,"June, 2014",Hatchback
Volkswagen Polo 1.2 TRENDLINE,http://www.carzone.ie/search/Volkswagen/Polo/1.2-TREN/42713957537909650/advert?channel=CARS,"9,900",2010,Limerick,"24,854",1.2,Petrol,Manual,Red,1,,Hatchback
Volkswagen Polo TL 1.2 MANUAL 5SPEED 5DR 60 BHP 60BHP,http://www.carzone.ie/search/Volkswagen/Polo/TL-1.2-M/42613959152256940/advert?channel=CARS,"9,950",2010,Cork,"16,000",1.1,Petrol,Manual,Black,1,,Hatchback
Volkswagen Polo POLO TL 1.2 MANUAL 5SPEED 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-TL-/201411222415765/advert?channel=CARS,"9,750",2010,Dublin,"10,563",1.2,Petrol,Manual,Silver,1,"February, 2016",Hatchback
Volkswagen Polo POLO TL 1.2 MANUAL 5SPEED 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-TL-/201404221356191/advert?channel=CARS,"9,750",2010,Dublin,"24,233",1.2,Petrol,Manual,Silver,2,,Hatchback
Volkswagen Polo POLO CL 1.2 MANUAL 5SPEED 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-CL-/201413222638968/advert?channel=CARS,"9,800",2010,Meath,"34,175",1.2,Petrol,Manual,Red,2,"February, 2017",Hatchback
Volkswagen Polo TL 1.2 MANUAL 5SPEED 5DR 60 BHP 60BHP,http://www.carzone.ie/search/Volkswagen/Polo/TL-1.2-M/37013795965733440/advert?channel=CARS,"8,800",2010,Carlow,"52,009",1.1,Petrol,Manual,Red,1,"September, 2014",Hatchback
Volkswagen Polo 1.2 TRENDLINE 5 DOOR ONLY 31K. MILES. COMES. FULLY SERVICED AND GUARANTEED./FINANCE.,http://www.carzone.ie/search/Volkswagen/Polo/1.2-TREN/42913957825324890/advert?channel=CARS,"8,950",2010,Dublin,"31,000",1.1,Petrol,Manual,Red,2,"May, 2016",Hatchback
Volkswagen Polo 1.6 TDI 75BHP TL 5DR,http://www.carzone.ie/search/Volkswagen/Polo/1.6-TDI-/38813927231773800/advert?channel=CARS,"8,950",2010,Kerry,"103,769",1.5,Diesel,Manual,Red,2,"May, 2014",Hatchback
Volkswagen Polo POLO TL 1.2 MANUAL 5SPEED 5DR 60 BHP 60BHP,http://www.carzone.ie/search/Volkswagen/Polo/POLO-TL-/201352220723344/advert?channel=CARS,"9,250",2010,Dublin,"36,661",1.2,Petrol,Manual,Black,1,"January, 2014",Hatchback
Volkswagen Polo Trendline 1.2 70bhp 5 Door,http://www.carzone.ie/search/Volkswagen/Polo/Trendlin/38813927189393760/advert?channel=CARS,"9,450",2010,Kilkenny,"56,019",1.2,Petrol,Manual,Silver,1,,Hatchback
Volkswagen Polo TRENDLINE,http://www.carzone.ie/search/Volkswagen/Polo/TRENDLIN/38513908180488560/advert?channel=CARS,"9,500",2010,Clare,"56,473",1.2,Petrol,Manual,Black,1,,Hatchback
Volkswagen Polo Trendline,http://www.carzone.ie/search/Volkswagen/Polo/Trendlin/201345219567605/advert?channel=CARS,"9,600",2010,Dublin,"50,000",1.2,Petrol,Manual,Dark Blue,1,,Hatchback
Volkswagen Polo BlueMotion,http://www.carzone.ie/search/Volkswagen/Polo/BlueMoti/37613834222991080/advert?channel=CARS,"10,450",2009,Longford,"51,183",1.4,Diesel,Manual,Grey,1,,Hatchback
Volkswagen Polo TRENDLINE 1.2 70BHP (NEW MODEL),http://www.carzone.ie/search/Volkswagen/Polo/TRENDLIN/43713941120165760/advert?channel=CARS,"10,500",2009,Cork,"21,478",1.2,Petrol,Manual,Reflex Silver,2,,Hatchback
Volkswagen Polo MATCH 1.4TDI 70PS 5DR,http://www.carzone.ie/search/Volkswagen/Polo/MATCH-1./38613922201591730/advert?channel=CARS,"10,500",2009,Roscommon,"56,314",1.4,Diesel,Manual,Grey Metallic,1,,Hatchback
Volkswagen Polo COMFORTLINE 1.4TDI 80BHP,http://www.carzone.ie/search/Volkswagen/Polo/COMFORTL/42913951485198130/advert?channel=CARS,"10,500",2009,Cork,"76,298",1.4,Diesel,Manual,Carbon Steel Grey,2,,Hatchback
Volkswagen Polo POLO CL 1.2 MANUAL 5S FWD 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-CL-/201346219758735/advert?channel=CARS,"11,500",2009,Dublin,"25,000",1.2,Petrol,Manual,Red,2,,Hatchback
Volkswagen Polo POLO CL 1.2 MANUAL 5S FWD 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-CL-/201346219758943/advert?channel=CARS,"11,500",2009,Dublin,"25,000",1.2,Petrol,Manual,Red,2,,Hatchback
Volkswagen Polo 1.6 TDI 75BHP TL 5DR,http://www.carzone.ie/search/Volkswagen/Polo/1.6-TDI-/44813952418683230/advert?channel=CARS,POA,2010,Galway,"24,621",1.5,Diesel,Manual,Grey,1,,Hatchback
Volkswagen Polo 1.2 5Dr Full Service History Volkswagen Dealer Cash Price - Trade Ins Accepted,http://www.carzone.ie/search/Volkswagen/Polo/1.2-5Dr-/42913958402711650/advert?channel=CARS,POA,2010,Westmeath,"30,447",1.6,Diesel,Manual,Grey,1,,Hatchback
Volkswagen Polo Fox 3Dr,http://www.carzone.ie/search/Volkswagen/Polo/Fox-3Dr/39313911760554820/advert?channel=CARS,"7,750",2010,Dublin,"27,000",1.2,Petrol,Manual,Metallic Silver,3,,Hatchback
Volkswagen Polo POLO TL 1.2 MANUAL 5SPEED 5DR 60 BHP 60BHP,http://www.carzone.ie/search/Volkswagen/Polo/POLO-TL-/201410222166124/advert?channel=CARS,"8,650",2010,Dublin,"23,612",1.2,Petrol,Manual,Black,1,"August, 2014",Hatchback
"Volkswagen Polo COMFORT 1.4 TDI , TAXED & NCT 2015",http://www.carzone.ie/search/Volkswagen/Polo/COMFORT-/38713918699419690/advert?channel=CARS,"8,949",2009,Wexford,"58,409",1.4,Diesel,Manual,Metallic Silver,0,"May, 2015",Hatchback
Volkswagen Polo 1.2 E 60PS CALL  JOHN 0876003905,http://www.carzone.ie/search/Volkswagen/Polo/1.2-E-60/42813934445197990/advert?channel=CARS,"8,950",2009,Cork,"16,000",1.1,Petrol,Manual,Black,1,,Hatchback
Volkswagen Polo POLO UNITED 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-UNI/37013872855844440/advert?channel=CARS,"8,950",2009,Carlow,"57,165",1.2,Petrol,Manual,Black,1,,Hatchback
Volkswagen Polo COMFORTLINE TDI,http://www.carzone.ie/search/Volkswagen/Polo/COMFORTL/43313953421568630/advert?channel=CARS,"8,950",2009,Meath,"88,234",1.4,Diesel,Manual,Silver,2,,Hatchback
Volkswagen Polo,http://www.carzone.ie/search/Volkswagen/Polo/201351220489724/advert?channel=CARS,"9,000",2009,Dublin,"13,670",1.4,Petrol,Automatic,Silver,1,,Hatchback
Volkswagen Polo COMFORT 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/COMFORT-/34813663795729010/advert?channel=CARS,"9,000",2009,Tipperary,"42,762",1.1,Petrol,Manual,Blue,2,"January, 2015",Hatchback
Volkswagen Polo COMFORT PLUS 1.4 TDI,http://www.carzone.ie/search/Volkswagen/Polo/COMFORT-/39913916189058210/advert?channel=CARS,"9,000",2009,Galway,"83,264",1.4,Diesel,Manual,Silver,0,"June, 2015",Hatchback
Volkswagen Polo 1.4TDI COMFORTLINE 5DR == AIR CON ==,http://www.carzone.ie/search/Volkswagen/Polo/1.4TDI-C/36513834223123980/advert?channel=CARS,"9,445",2009,Galway,"84,532",1.4,Diesel,Manual,Silver,2,,Hatchback
Volkswagen Polo COMFORT 1.2 *LIKE NEW*VERY LOW MILEAGE!!*,http://www.carzone.ie/search/Volkswagen/Polo/COMFORT-/42713933332126500/advert?channel=CARS,"9,500",2009,Galway,"20,000",1.2,Petrol,Manual,Silver,2,"January, 2015",Hatchback
Volkswagen Polo 1.2 5dr Trendline 70BHP ~ Tax €270,http://www.carzone.ie/search/Volkswagen/Polo/1.2-5dr-/43213939387341560/advert?channel=CARS,"9,995",2009,Dublin,"37,633",1.1,Petrol,Manual,Red,1,,Hatchback
Volkswagen Polo SPORT PLUS 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/SPORT-PL/38213919519040430/advert?channel=CARS,POA,2009,Donegal,"37,220",1.1,Petrol,Manual,Silver,1,"July, 2015",Hatchback
Volkswagen Polo A/T PL COMFORT LINE 1.4 80BHP 5DR AUTO [ IRISH CAR ],http://www.carzone.ie/search/Volkswagen/Polo/A%23T-PL-C/37013782835843920/advert?channel=CARS,POA,2009,Galway,"58,595",1.3,Petrol,Automatic,Metallic Black,1,"May, 2015",Hatchback
Volkswagen Polo SPORT 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/SPORT-1./34213642580220280/advert?channel=CARS,"6,500",2009,Cork,"108,000",1.1,Petrol,Manual,Metallic Silver,1,"January, 2015",Hatchback
Volkswagen Polo UNITED 1.2 5DR,http://www.carzone.ie/search/Volkswagen/Polo/UNITED-1/36313743161139440/advert?channel=CARS,"7,995",2009,Kildare,"65,865",1.1,Petrol,Manual,Black,2,"January, 2014",Hatchback
Volkswagen Polo United,http://www.carzone.ie/search/Volkswagen/Polo/United/37913869497564520/advert?channel=CARS,"8,450",2009,Westmeath,"50,982",1.2,Petrol,Manual,Black,2,,Hatchback
Volkswagen Polo Match,http://www.carzone.ie/search/Volkswagen/Polo/Match/201406221571482/advert?channel=CARS,"8,500",2009,Dublin,"22,000",1.4,Petrol,Manual,Black,2,,Hatchback
Volkswagen Polo POLO UNITED 1.2 MANUAL 5SPEED 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-UNI/201403221077491/advert?channel=CARS,"8,650",2009,Dublin,"21,515",1.2,Petrol,Manual,Black,2,"August, 2015",Hatchback
Volkswagen Polo 1.2 Comfort *TP Waters*,http://www.carzone.ie/search/Volkswagen/Polo/1.2-Comf/34513667035878600/advert?channel=CARS,"8,900",2009,Kildare,"52,817",1.2,Petrol,Manual,Red,2,"February, 2015",Hatchback
Volkswagen Polo 1.4 TDI 80BHP COMFORTLINE PLUS,http://www.carzone.ie/search/Volkswagen/Polo/1.4-TDI-/39713904922977850/advert?channel=CARS,"10,995",2008,Cork,"42,716",1.4,Diesel,Manual,Blue,1,,Hatchback
Volkswagen Polo COMFORT 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/COMFORT-/37113817900980790/advert?channel=CARS,POA,2009,Tipperary,"18,759",1.1,Petrol,Manual,Silver,1,"March, 2015",Hatchback
"Volkswagen Polo AUTOMATIC, ONLY 50,000 KMS !!!  L@@K",http://www.carzone.ie/search/Volkswagen/Polo/AUTOMATI/36313793465052030/advert?channel=CARS,"8,450",2008,Limerick,"31,069",1.4,Petrol,Automatic,Metallic Black,1,,Hatchback
Volkswagen Polo 1.2 Comfort 70 Bhp,http://www.carzone.ie/search/Volkswagen/Polo/1.2-Comf/42313945337432990/advert?channel=CARS,"8,450",2008,Waterford,"33,939",1.2,Petrol,Manual,Flash Red,2,,Hatchback
Volkswagen Polo COMFORTLINE 5 DOOR AIR CONDITIONING,http://www.carzone.ie/search/Volkswagen/Polo/COMFORTL/44013939487237550/advert?channel=CARS,"8,500",2008,Cork,"40,389",1.2,Petrol,Manual,Ice Silver Metallic,3,,Hatchback
Volkswagen Polo 1.4 TDI 3DR*SOLD*SOLD*,http://www.carzone.ie/search/Volkswagen/Polo/1.4-TDI-/38613904817486910/advert?channel=CARS,"8,750",2008,Dublin,"38,894",1.4,Diesel,Manual,Silver,1,"November, 2016",Hatchback
Volkswagen Polo PL COMFORT 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/PL-COMFO/36513787186436690/advert?channel=CARS,"8,795",2008,Waterford,"38,525",1.1,Petrol,Manual,Metallic Black,2,"April, 2014",Hatchback
Volkswagen Polo POLO AIR CONDITIONING SPORT 1.2 70BHP 5DR 65BHP,http://www.carzone.ie/search/Volkswagen/Polo/POLO-AIR/201411222383408/advert?channel=CARS,"8,895",2008,Dublin,"36,660",1.2,Petrol,Manual,Black,1,"January, 2015",Hatchback
Volkswagen Polo SOLD,http://www.carzone.ie/search/Volkswagen/Polo/SOLD/36613795102142420/advert?channel=CARS,"8,950",2008,Limerick,"48,467",1.2,Petrol,Automatic,Silver,1,,Hatchback
Volkswagen Polo  COMFORT 1.4 TDI 80BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/-COMFORT/43413936932873380/advert?channel=CARS,"8,950",2008,Kilkenny,"66,875",1.4,Diesel,Manual,Silver,2,"January, 2016",Hatchback
Volkswagen Polo AUTOMATIC 1.4 5DR COMFORTLINE,http://www.carzone.ie/search/Volkswagen/Polo/AUTOMATI/38513918649918350/advert?channel=CARS,"8,995",2008,Cork,"63,641",1.4,Petrol,Automatic,Silver,1,,Hatchback
Volkswagen Polo POLO GTI 1.8T 3DR 150BHP,http://www.carzone.ie/search/Volkswagen/Polo/POLO-GTI/201413222702703/advert?channel=CARS,"9,950",2008,Kildare,"52,817",1.8,Petrol,Manual,Red,1,"August, 2014",Hatchback
Volkswagen Polo COMFORTLINE 1.4..AIR-CONDITIONING..NCT..FULLY DOCUMENETED SERVICE HISTORY!,http://www.carzone.ie/search/Volkswagen/Polo/COMFORTL/43313938638742020/advert?channel=CARS,"8,295",2008,Dublin,"47,846",1.4,Petrol,Manual,Grey,2,"January, 2016",Hatchback
Volkswagen Polo Automatic,http://www.carzone.ie/search/Volkswagen/Polo/Automati/38213908245446650/advert?channel=CARS,"7,950",2008,Dublin,"36,661",1.4,Petrol,Automatic,Silver Metallic,1,"February, 2016",Hatchback
"Volkswagen Polo COMFORT 1.2 65BHP - FULLY DOCUMENTED SERVICE HISTORY , NEW NCT PASS , LOW MILEAGE ON",http://www.carzone.ie/search/Volkswagen/Polo/COMFORT-/39113917998373070/advert?channel=CARS,"7,950",2008,Dublin,"42,253",1.1,Petrol,Manual,Black,1,"January, 2016",Hatchback
Volkswagen Polo POLO SPORT 1.2 70BHP 5DR,http://www.carzone.ie/search/Volkswagen/Polo/POLO-SPO/201403221139883/advert?channel=CARS,"7,950",2008,Galway,"45,360",1.2,Petrol,Manual,Blue,2,"January, 2016",Hatchback
